"{""id"": ""bpTit1"", ""name"": ""Title"", ""field_type"": 0, ""type_options"": {""0"": {""data"": """"}}, ""is_primary"": true}","{""id"": ""bpViw1"", ""name"": ""Views"", ""field_type"": 1, ""type_options"": {""1"": {""scale"": 0, ""format"": 1, ""name"": ""Number"", ""symbol"": """"}}, ""is_primary"": false}","{""id"": ""bpCmt1"", ""name"": ""Comments"", ""field_type"": 1, ""type_options"": {""1"": {""scale"": 0, ""format"": 1, ""name"": ""Number"", ""symbol"": """"}}, ""is_primary"": false}","{""id"": ""bpPub1"", ""name"": ""Published"", ""field_type"": 5, ""type_options"": {""5"": {}}, ""is_primary"": false}","{""id"": ""bpDat1"", ""name"": ""Publish Date"", ""field_type"": 2, ""type_options"": {""2"": {""date_format"": 3, ""time_format"": 1, ""timezone_id"": """"}}, ""is_primary"": false}","{""id"": ""bpCat1"", ""name"": ""Category"", ""field_type"": 3, ""type_options"": {""3"": {""content"": ""{\""options\"": [{\""id\"": \""tech\"", \""name\"": \""Technology\"", \""color\"": \""Blue\""}, {\""id\"": \""biz1\"", \""name\"": \""Business\"", \""color\"": \""Green\""}, {\""id\"": \""dsgn\"", \""name\"": \""Design\"", \""color\"": \""Orange\""}, {\""id\"": \""mkt1\"", \""name\"": \""Marketing\"", \""color\"": \""Purple\""}, {\""id\"": \""eng1\"", \""name\"": \""Engineering\"", \""color\"": \""Yellow\""}, {\""id\"": \""prd1\"", \""name\"": \""Product\"", \""color\"": \""Pink\""}, {\""id\"": \""cult\"", \""name\"": \""Culture\"", \""color\"": \""LightPink\""}, {\""id\"": \""tutr\"", \""name\"": \""Tutorial\"", \""color\"": \""Aqua\""}], \""disable_color\"": false}""}}, ""is_primary"": false}","{""id"": ""bpAuI1"", ""name"": ""Author Index"", ""field_type"": 1, ""type_options"": {""1"": {""scale"": 0, ""format"": 1, ""name"": ""Number"", ""symbol"": """"}}, ""is_primary"": false}","{""id"": ""bpLMd1"", ""name"": ""Last modified"", ""field_type"": 8, ""type_options"": {""8"": {""date_format"": 3, ""time_format"": 1, ""include_time"": true}}, ""is_primary"": false}","{""id"": ""bpCAt1"", ""name"": ""Created at"", ""field_type"": 9, ""type_options"": {""9"": {""date_format"": 3, ""time_format"": 1, ""include_time"": true}}, ""is_primary"": false}"
"{""data"": ""Why Data Analytics Matters for Your Business"", ""created_at"": 1700001300, ""last_modified"": 1700001300, ""field_type"": 0}","{""data"": ""1468"", ""created_at"": 1700001300, ""last_modified"": 1700001300, ""field_type"": 1}","{""data"": ""14"", ""created_at"": 1700001300, ""last_modified"": 1700001300, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700001300, ""last_modified"": 1700001300, ""field_type"": 5}","{""data"": ""1733500800"", ""created_at"": 1700001300, ""last_modified"": 1700001300, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""eng1"", ""created_at"": 1700001300, ""last_modified"": 1700001300, ""field_type"": 3}","{""data"": ""57"", ""created_at"": 1700001300, ""last_modified"": 1700001300, ""field_type"": 1}","{""data"": ""1700001300"", ""field_type"": 8}","{""data"": ""1700001300"", ""field_type"": 9}"
"{""data"": ""Common CI/CD Mistakes to Avoid"", ""created_at"": 1700001350, ""last_modified"": 1700001350, ""field_type"": 0}","{""data"": ""15039"", ""created_at"": 1700001350, ""last_modified"": 1700001350, ""field_type"": 1}","{""data"": ""151"", ""created_at"": 1700001350, ""last_modified"": 1700001350, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700001350, ""last_modified"": 1700001350, ""field_type"": 5}","{""data"": ""1720022400"", ""created_at"": 1700001350, ""last_modified"": 1700001350, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""tutr"", ""created_at"": 1700001350, ""last_modified"": 1700001350, ""field_type"": 3}","{""data"": ""190"", ""created_at"": 1700001350, ""last_modified"": 1700001350, ""field_type"": 1}","{""data"": ""1700001350"", ""field_type"": 8}","{""data"": ""1700001350"", ""field_type"": 9}"
"{""data"": ""Why We Chose Leadership"", ""created_at"": 1700001400, ""last_modified"": 1700001400, ""field_type"": 0}","{""data"": ""320"", ""created_at"": 1700001400, ""last_modified"": 1700001400, ""field_type"": 1}","{""data"": ""1"", ""created_at"": 1700001400, ""last_modified"": 1700001400, ""field_type"": 1}","{""data"": ""No"", ""created_at"": 1700001400, ""last_modified"": 1700001400, ""field_type"": 5}","{""data"": ""1677945600"", ""created_at"": 1700001400, ""last_modified"": 1700001400, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""biz1"", ""created_at"": 1700001400, ""last_modified"": 1700001400, ""field_type"": 3}","{""data"": ""130"", ""created_at"": 1700001400, ""last_modified"": 1700001400, ""field_type"": 1}","{""data"": ""1700001400"", ""field_type"": 8}","{""data"": ""1700001400"", ""field_type"": 9}"
"{""data"": ""The Ultimate GraphQL Checklist"", ""created_at"": 1700001450, ""last_modified"": 1700001450, ""field_type"": 0}","{""data"": ""109"", ""created_at"": 1700001450, ""last_modified"": 1700001450, ""field_type"": 1}","{""data"": ""11"", ""created_at"": 1700001450, ""last_modified"": 1700001450, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700001450, ""last_modified"": 1700001450, ""field_type"": 5}","{""data"": ""1677340800"", ""created_at"": 1700001450, ""last_modified"": 1700001450, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""tutr"", ""created_at"": 1700001450, ""last_modified"": 1700001450, ""field_type"": 3}","{""data"": ""26"", ""created_at"": 1700001450, ""last_modified"": 1700001450, ""field_type"": 1}","{""data"": ""1700001450"", ""field_type"": 8}","{""data"": ""1700001450"", ""field_type"": 9}"
"{""data"": ""Optimizing React Performance"", ""created_at"": 1700001500, ""last_modified"": 1700001500, ""field_type"": 0}","{""data"": ""207"", ""created_at"": 1700001500, ""last_modified"": 1700001500, ""field_type"": 1}","{""data"": ""10"", ""created_at"": 1700001500, ""last_modified"": 1700001500, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700001500, ""last_modified"": 1700001500, ""field_type"": 5}","{""data"": ""1691769600"", ""created_at"": 1700001500, ""last_modified"": 1700001500, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""tech"", ""created_at"": 1700001500, ""last_modified"": 1700001500, ""field_type"": 3}","{""data"": ""171"", ""created_at"": 1700001500, ""last_modified"": 1700001500, ""field_type"": 1}","{""data"": ""1700001500"", ""field_type"": 8}","{""data"": ""1700001500"", ""field_type"": 9}"
"{""data"": ""GraphQL: What You Need to Know"", ""created_at"": 1700001550, ""last_modified"": 1700001550, ""field_type"": 0}","{""data"": ""1065"", ""created_at"": 1700001550, ""last_modified"": 1700001550, ""field_type"": 1}","{""data"": ""31"", ""created_at"": 1700001550, ""last_modified"": 1700001550, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700001550, ""last_modified"": 1700001550, ""field_type"": 5}","{""data"": ""1688400000"", ""created_at"": 1700001550, ""last_modified"": 1700001550, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""cult"", ""created_at"": 1700001550, ""last_modified"": 1700001550, ""field_type"": 3}","{""data"": ""155"", ""created_at"": 1700001550, ""last_modified"": 1700001550, ""field_type"": 1}","{""data"": ""1700001550"", ""field_type"": 8}","{""data"": ""1700001550"", ""field_type"": 9}"
"{""data"": ""Advanced Hiring Techniques"", ""created_at"": 1700001600, ""last_modified"": 1700001600, ""field_type"": 0}","{""data"": ""1157"", ""created_at"": 1700001600, ""last_modified"": 1700001600, ""field_type"": 1}","{""data"": ""15"", ""created_at"": 1700001600, ""last_modified"": 1700001600, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700001600, ""last_modified"": 1700001600, ""field_type"": 5}","{""data"": ""1682956800"", ""created_at"": 1700001600, ""last_modified"": 1700001600, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""prd1"", ""created_at"": 1700001600, ""last_modified"": 1700001600, ""field_type"": 3}","{""data"": ""76"", ""created_at"": 1700001600, ""last_modified"": 1700001600, ""field_type"": 1}","{""data"": ""1700001600"", ""field_type"": 8}","{""data"": ""1700001600"", ""field_type"": 9}"
"{""data"": ""How We Scaled Testing to 10 Users"", ""created_at"": 1700001650, ""last_modified"": 1700001650, ""field_type"": 0}","{""data"": ""686"", ""created_at"": 1700001650, ""last_modified"": 1700001650, ""field_type"": 1}","{""data"": ""22"", ""created_at"": 1700001650, ""last_modified"": 1700001650, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700001650, ""last_modified"": 1700001650, ""field_type"": 5}","{""data"": ""1719504000"", ""created_at"": 1700001650, ""last_modified"": 1700001650, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""cult"", ""created_at"": 1700001650, ""last_modified"": 1700001650, ""field_type"": 3}","{""data"": ""187"", ""created_at"": 1700001650, ""last_modified"": 1700001650, ""field_type"": 1}","{""data"": ""1700001650"", ""field_type"": 8}","{""data"": ""1700001650"", ""field_type"": 9}"
"{""data"": ""React Best Practices"", ""created_at"": 1700001700, ""last_modified"": 1700001700, ""field_type"": 0}","{""data"": ""12395"", ""created_at"": 1700001700, ""last_modified"": 1700001700, ""field_type"": 1}","{""data"": ""27"", ""created_at"": 1700001700, ""last_modified"": 1700001700, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700001700, ""last_modified"": 1700001700, ""field_type"": 5}","{""data"": ""1693756800"", ""created_at"": 1700001700, ""last_modified"": 1700001700, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""tech"", ""created_at"": 1700001700, ""last_modified"": 1700001700, ""field_type"": 3}","{""data"": ""41"", ""created_at"": 1700001700, ""last_modified"": 1700001700, ""field_type"": 1}","{""data"": ""1700001700"", ""field_type"": 8}","{""data"": ""1700001700"", ""field_type"": 9}"
"{""data"": ""Getting Started with Leadership"", ""created_at"": 1700001750, ""last_modified"": 1700001750, ""field_type"": 0}","{""data"": ""175"", ""created_at"": 1700001750, ""last_modified"": 1700001750, ""field_type"": 1}","{""data"": ""9"", ""created_at"": 1700001750, ""last_modified"": 1700001750, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700001750, ""last_modified"": 1700001750, ""field_type"": 5}","{""data"": ""1677427200"", ""created_at"": 1700001750, ""last_modified"": 1700001750, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""mkt1"", ""created_at"": 1700001750, ""last_modified"": 1700001750, ""field_type"": 3}","{""data"": ""214"", ""created_at"": 1700001750, ""last_modified"": 1700001750, ""field_type"": 1}","{""data"": ""1700001750"", ""field_type"": 8}","{""data"": ""1700001750"", ""field_type"": 9}"
"{""data"": ""Testing in Practice: A Case Study"", ""created_at"": 1700001800, ""last_modified"": 1700001800, ""field_type"": 0}","{""data"": ""445"", ""created_at"": 1700001800, ""last_modified"": 1700001800, ""field_type"": 1}","{""data"": ""11"", ""created_at"": 1700001800, ""last_modified"": 1700001800, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700001800, ""last_modified"": 1700001800, ""field_type"": 5}","{""data"": ""1730908800"", ""created_at"": 1700001800, ""last_modified"": 1700001800, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""dsgn"", ""created_at"": 1700001800, ""last_modified"": 1700001800, ""field_type"": 3}","{""data"": ""71"", ""created_at"": 1700001800, ""last_modified"": 1700001800, ""field_type"": 1}","{""data"": ""1700001800"", ""field_type"": 8}","{""data"": ""1700001800"", ""field_type"": 9}"
"{""data"": ""UI Design Architecture Explained"", ""created_at"": 1700001850, ""last_modified"": 1700001850, ""field_type"": 0}","{""data"": ""139"", ""created_at"": 1700001850, ""last_modified"": 1700001850, ""field_type"": 1}","{""data"": ""9"", ""created_at"": 1700001850, ""last_modified"": 1700001850, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700001850, ""last_modified"": 1700001850, ""field_type"": 5}","{""data"": ""1702915200"", ""created_at"": 1700001850, ""last_modified"": 1700001850, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""tech"", ""created_at"": 1700001850, ""last_modified"": 1700001850, ""field_type"": 3}","{""data"": ""36"", ""created_at"": 1700001850, ""last_modified"": 1700001850, ""field_type"": 1}","{""data"": ""1700001850"", ""field_type"": 8}","{""data"": ""1700001850"", ""field_type"": 9}"
"{""data"": ""How REST APIs Changed Our Team"", ""created_at"": 1700001900, ""last_modified"": 1700001900, ""field_type"": 0}","{""data"": ""29671"", ""created_at"": 1700001900, ""last_modified"": 1700001900, ""field_type"": 1}","{""data"": ""143"", ""created_at"": 1700001900, ""last_modified"": 1700001900, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700001900, ""last_modified"": 1700001900, ""field_type"": 5}","{""data"": ""1699027200"", ""created_at"": 1700001900, ""last_modified"": 1700001900, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""mkt1"", ""created_at"": 1700001900, ""last_modified"": 1700001900, ""field_type"": 3}","{""data"": ""69"", ""created_at"": 1700001900, ""last_modified"": 1700001900, ""field_type"": 1}","{""data"": ""1700001900"", ""field_type"": 8}","{""data"": ""1700001900"", ""field_type"": 9}"
"{""data"": ""TypeScript Tips and Tricks"", ""created_at"": 1700001950, ""last_modified"": 1700001950, ""field_type"": 0}","{""data"": ""248"", ""created_at"": 1700001950, ""last_modified"": 1700001950, ""field_type"": 1}","{""data"": ""2"", ""created_at"": 1700001950, ""last_modified"": 1700001950, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700001950, ""last_modified"": 1700001950, ""field_type"": 5}","{""data"": ""1712246400"", ""created_at"": 1700001950, ""last_modified"": 1700001950, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""biz1"", ""created_at"": 1700001950, ""last_modified"": 1700001950, ""field_type"": 3}","{""data"": ""33"", ""created_at"": 1700001950, ""last_modified"": 1700001950, ""field_type"": 1}","{""data"": ""1700001950"", ""field_type"": 8}","{""data"": ""1700001950"", ""field_type"": 9}"
"{""data"": ""Team Management Best Practices"", ""created_at"": 1700002000, ""last_modified"": 1700002000, ""field_type"": 0}","{""data"": ""358"", ""created_at"": 1700002000, ""last_modified"": 1700002000, ""field_type"": 1}","{""data"": ""0"", ""created_at"": 1700002000, ""last_modified"": 1700002000, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700002000, ""last_modified"": 1700002000, ""field_type"": 5}","{""data"": ""1714838400"", ""created_at"": 1700002000, ""last_modified"": 1700002000, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""mkt1"", ""created_at"": 1700002000, ""last_modified"": 1700002000, ""field_type"": 3}","{""data"": ""57"", ""created_at"": 1700002000, ""last_modified"": 1700002000, ""field_type"": 1}","{""data"": ""1700002000"", ""field_type"": 8}","{""data"": ""1700002000"", ""field_type"": 9}"
"{""data"": ""Mastering Data Analytics for Beginners"", ""created_at"": 1700002050, ""last_modified"": 1700002050, ""field_type"": 0}","{""data"": ""4423"", ""created_at"": 1700002050, ""last_modified"": 1700002050, ""field_type"": 1}","{""data"": ""82"", ""created_at"": 1700002050, ""last_modified"": 1700002050, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700002050, ""last_modified"": 1700002050, ""field_type"": 5}","{""data"": ""1721318400"", ""created_at"": 1700002050, ""last_modified"": 1700002050, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""mkt1"", ""created_at"": 1700002050, ""last_modified"": 1700002050, ""field_type"": 3}","{""data"": ""175"", ""created_at"": 1700002050, ""last_modified"": 1700002050, ""field_type"": 1}","{""data"": ""1700002050"", ""field_type"": 8}","{""data"": ""1700002050"", ""field_type"": 9}"
"{""data"": ""Remote Work Tips and Tricks"", ""created_at"": 1700002100, ""last_modified"": 1700002100, ""field_type"": 0}","{""data"": ""4573"", ""created_at"": 1700002100, ""last_modified"": 1700002100, ""field_type"": 1}","{""data"": ""55"", ""created_at"": 1700002100, ""last_modified"": 1700002100, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700002100, ""last_modified"": 1700002100, ""field_type"": 5}","{""data"": ""1690473600"", ""created_at"": 1700002100, ""last_modified"": 1700002100, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""prd1"", ""created_at"": 1700002100, ""last_modified"": 1700002100, ""field_type"": 3}","{""data"": ""121"", ""created_at"": 1700002100, ""last_modified"": 1700002100, ""field_type"": 1}","{""data"": ""1700002100"", ""field_type"": 8}","{""data"": ""1700002100"", ""field_type"": 9}"
"{""data"": ""The Future of Scrum"", ""created_at"": 1700002150, ""last_modified"": 1700002150, ""field_type"": 0}","{""data"": ""3920"", ""created_at"": 1700002150, ""last_modified"": 1700002150, ""field_type"": 1}","{""data"": ""26"", ""created_at"": 1700002150, ""last_modified"": 1700002150, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700002150, ""last_modified"": 1700002150, ""field_type"": 5}","{""data"": ""1722873600"", ""created_at"": 1700002150, ""last_modified"": 1700002150, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""cult"", ""created_at"": 1700002150, ""last_modified"": 1700002150, ""field_type"": 3}","{""data"": ""80"", ""created_at"": 1700002150, ""last_modified"": 1700002150, ""field_type"": 1}","{""data"": ""1700002150"", ""field_type"": 8}","{""data"": ""1700002150"", ""field_type"": 9}"
"{""data"": ""Why We Chose Kubernetes"", ""created_at"": 1700002200, ""last_modified"": 1700002200, ""field_type"": 0}","{""data"": ""4518"", ""created_at"": 1700002200, ""last_modified"": 1700002200, ""field_type"": 1}","{""data"": ""50"", ""created_at"": 1700002200, ""last_modified"": 1700002200, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700002200, ""last_modified"": 1700002200, ""field_type"": 5}","{""data"": ""1688745600"", ""created_at"": 1700002200, ""last_modified"": 1700002200, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""tutr"", ""created_at"": 1700002200, ""last_modified"": 1700002200, ""field_type"": 3}","{""data"": ""201"", ""created_at"": 1700002200, ""last_modified"": 1700002200, ""field_type"": 1}","{""data"": ""1700002200"", ""field_type"": 8}","{""data"": ""1700002200"", ""field_type"": 9}"
"{""data"": ""How REST APIs Changed Our Team"", ""created_at"": 1700002250, ""last_modified"": 1700002250, ""field_type"": 0}","{""data"": ""441"", ""created_at"": 1700002250, ""last_modified"": 1700002250, ""field_type"": 1}","{""data"": ""0"", ""created_at"": 1700002250, ""last_modified"": 1700002250, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700002250, ""last_modified"": 1700002250, ""field_type"": 5}","{""data"": ""1678464000"", ""created_at"": 1700002250, ""last_modified"": 1700002250, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""mkt1"", ""created_at"": 1700002250, ""last_modified"": 1700002250, ""field_type"": 3}","{""data"": ""110"", ""created_at"": 1700002250, ""last_modified"": 1700002250, ""field_type"": 1}","{""data"": ""1700002250"", ""field_type"": 8}","{""data"": ""1700002250"", ""field_type"": 9}"
"{""data"": ""Why We Chose Open Source"", ""created_at"": 1700002300, ""last_modified"": 1700002300, ""field_type"": 0}","{""data"": ""46794"", ""created_at"": 1700002300, ""last_modified"": 1700002300, ""field_type"": 1}","{""data"": ""649"", ""created_at"": 1700002300, ""last_modified"": 1700002300, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700002300, ""last_modified"": 1700002300, ""field_type"": 5}","{""data"": ""1673020800"", ""created_at"": 1700002300, ""last_modified"": 1700002300, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""tech"", ""created_at"": 1700002300, ""last_modified"": 1700002300, ""field_type"": 3}","{""data"": ""91"", ""created_at"": 1700002300, ""last_modified"": 1700002300, ""field_type"": 1}","{""data"": ""1700002300"", ""field_type"": 8}","{""data"": ""1700002300"", ""field_type"": 9}"
